order_id,customer_id,order_date,category,quantity,unit_price,discount_pct,city,payment_method,channel,customer_email
2739,3920,2025-05-02 09:03:07,TEXTILE,1,,5,casablanca,especes,web,client3920@mail.com
2740,3960,2024-02-22,Alimentaire,2,2106.42,5,casablanca,,Web,client3960@mail.com
2741,3254,2024-03-28,TEXTILE,3,148.14,0,,Carte ,boutique,client3254@mail.com
2742,1219,22/06/2025,Electronique,1,20.64,0,CASABLANCA,,Web,client1219@mail.com
2743,1993,18/06/2025,,3,466.37,15,Agadir,carte,mobile,client1993@mail.com
2744,3685,12/06/2025,Alimentaire,1,1161.41,0,Rabat,especes,web,client3685@mail.com
2745,5410,2024-02-28 15:47:58,Maison,2,2348.62,0,CASABLANCA,carte,mobile,client5410@mail.com
2746,5204,2025-03-09,electronique,3,1298.87,15,Marrakech,carte,,client5204@mail.com
2747,3487,09/12/2024,Maison,-1,456.42,20,Agadir,Carte ,Web,client3487@mail.com
2748,4516,2024-12-13,Cosmetique,1,734.32,0,rabat,Carte ,,client4516@mail.com
2749,1376,2024-09-22 14:36:47,Cosmetique,1,1227.74,5,rabat,,boutique,client1376@mail.com
2750,4093,2025-04-04 09:20:08,electronique,-1,1398.66,20,Agadir,,boutique,client4093@mail.com
2751,1704,2024-02-25,Textile,4,1155.17,20,rabat,,Web,client1704@mail.com
2752,4686,20/11/2024,Cosmetique,-1,149.91,10,Agadir,carte,Web,client4686@mail.com
2753,5895,18/06/2025,TEXTILE,2,2466.68,0,rabat,carte,boutique,client5895@mail.com
2754,2645,2025-02-02 12:32:42,Alimentaire,-1,945.71,0,Tanger,carte,mobile,client2645@mail.com
2755,2302,25/04/2025,Textile,-1,312.17,,CASABLANCA,especes,mobile,
2756,3796,2025-04-13,Maison,3,1973.43,5,CASABLANCA,especes,boutique,client3796@mail.com
2757,1056,01/01/2024,Cosmetique,2,1030.02,5,Casablanca,virement,web,client1056@mail.com
2758,4323,2024-12-12 23:49:12,TEXTILE,1,1479.0,10,Agadir,Carte ,Web,client4323@mail.com
2042,1231,2024-10-11 19:42:27,Cosmetique,-1,1713.62,5,Tanger,Carte ,web,client1231@mail.com
2760,4491,15/02/2024,Cosmetique,2,2347.83,10,Rabat,CARTE,web,client4491@mail.com
2761,5843,22/03/2024,,2,508.5,0,,especes,,client5843@mail.com
2762,2527,22/03/2024,electronique,-1,2003.98,15,rabat,,Web,client2527@mail.com
2763,3379,2025-05-26 11:11:58,Textile,2,442.44,5,,virement,web,client3379@mail.com
2764,5100,26/04/2025,Alimentaire,2,1777.83,0,casablanca,especes,mobile,client5100@mail.com
2765,5794,2025-06-20 05:47:48,Textile,3,,,  Rabat  ,especes,mobile,client5794@mail.com
1119,2840,2024-05-10,Maison,4,1622.18,0,Rabat,CARTE,web,client2840@mail.com
2767,3118,25/12/2024,TEXTILE,-1,196.26,10,casablanca,Carte ,Web,client3118@mail.com
2768,4421,2024-08-24 20:59:53,TEXTILE,1,1016.64,10,Marrakech,Carte ,Web,client4421@mail.com
2769,4687,13/02/2025,Electronique,4,974.47,,Tanger,,boutique,client4687@mail.com
2770,3801,23/05/2024,TEXTILE,2,837.24,0,casablanca,virement,web,client3801@mail.com
2771,5254,2025-05-21 19:16:05,Maison,-1,2490.25,10,  Rabat  ,especes,mobile,
2772,5538,05/01/2025,,1,1495.38,5,,Carte ,boutique,client5538@mail.com
2773,4923,23/05/2024,Maison,4,,0,casablanca,especes,web,client4923@mail.com
2774,2555,2024-09-01 08:48:15,Electronique,1,289.07,10,,CARTE,boutique,client2555@mail.com
2775,3810,19/06/2025,,3,350.91,0,Agadir,carte,boutique,client3810@mail.com
2776,5985,13/04/2025,TEXTILE,-1,1774.63,15,casablanca,,,client5985@mail.com
2777,1729,04/09/2024,Cosmetique,4,2389.0,20,Rabat,,,client1729@mail.com
2778,5400,2025-03-23 09:06:52,,-1,1640.25,15,,carte,web,client5400@mail.com
2779,1908,18/03/2025,Alimentaire,4,2336.99,,Tanger,,mobile,client1908@mail.com
2780,5396,17/10/2024,,3,2094.54,,Rabat,CARTE,,client5396@mail.com
2781,1398,2024-04-02 00:08:34,electronique,-1,2036.71,0,,Carte ,mobile,client1398@mail.com
2782,4720,2024-06-11 03:40:19,Electronique,1,1944.1,0,Agadir,Carte ,boutique,client4720@mail.com
2783,4135,2024-06-24,,2,1054.34,0,casablanca,virement,Web,client4135@mail.com
2784,2931,2024-08-05 12:50:43,electronique,1,734.11,20,CASABLANCA,especes,,client2931@mail.com
2785,2925,24/02/2024,Maison,3,797.16,10,casablanca,especes,web,client2925@mail.com
2786,3437,2024-07-13 12:36:59,Cosmetique,-1,,5,  Rabat  ,especes,,client3437@mail.com
2787,5628,2025-04-21 00:53:23,Electronique,2,689.18,5,casablanca,,web,client5628@mail.com
2788,5565,2024-06-27,TEXTILE,3,1762.46,0,Fes,Carte ,mobile,client5565@mail.com
2789,3107,2025-03-27 14:29:05,electronique,-1,335.64,5,Marrakech,virement,,client3107@mail.com
2790,1797,03/07/2024,Cosmetique,4,282.27,5,Agadir,,mobile,client1797@mail.com
2791,1417,22/05/2024,Cosmetique,1,2335.67,10,Rabat,,web,client1417@mail.com
2792,5420,2024-12-04 18:21:32,Textile,2,2034.64,5,  Rabat  ,especes,,client5420@mail.com
2793,2810,2025-04-05,electronique,1,387.13,5,Agadir,virement,Web,client2810@mail.com
2794,3357,2024-07-04,,1,1065.13,0,Casablanca,Carte ,boutique,client3357@mail.com
2795,3261,14/09/2024,Cosmetique,2,2193.85,10,rabat,especes,,client3261@mail.com
2796,1761,2024-09-15 05:21:54,TEXTILE,1,1586.22,0,CASABLANCA,CARTE,,client1761@mail.com
2797,5166,2024-02-18,Electronique,-1,2305.92,,casablanca,,mobile,client5166@mail.com
2798,2786,2024-02-10 00:31:09,Alimentaire,1,2250.79,5,,virement,,client2786@mail.com
2799,4898,01/04/2025,Maison,4,936.8,,CASABLANCA,CARTE,web,client4898@mail.com
2800,4450,2024-08-09 08:01:04,Maison,2,2053.71,20,fes ,carte,boutique,client4450@mail.com
2801,2644,06/12/2024,electronique,3,1247.8,0,fes ,carte,Web,client2644@mail.com
2802,3940,04/01/2025,Cosmetique,3,,5,  Rabat  ,CARTE,boutique,client3940@mail.com
2803,4237,05/10/2024,electronique,1,238.92,0,CASABLANCA,carte,boutique,client4237@mail.com
2804,5815,12/01/2025,Textile,1,590.03,0,rabat,virement,mobile,client5815@mail.com
2805,1470,08/07/2024,Alimentaire,1,1371.91,,CASABLANCA,,,client1470@mail.com
821,3481,2025-02-07,Maison,-1,953.78,0,Agadir,especes,boutique,client3481@mail.com
2807,2217,2024-11-14,Maison,1,432.17,0,casablanca,,Web,client2217@mail.com
2808,1209,2025-04-16,Cosmetique,3,511.38,,fes ,Carte ,boutique,client1209@mail.com
2809,1196,2024-02-21,Maison,1,790.55,20,Tanger,Carte ,,client1196@mail.com
2810,1039,2024-11-12,Electronique,4,1273.79,15,  Rabat  ,,boutique,client1039@mail.com
2811,4499,18/06/2024,Alimentaire,1,954.97,0,Rabat,virement,Web,client4499@mail.com
2812,3007,2024-11-07,Alimentaire,1,1194.47,10,Fes,especes,mobile,client3007@mail.com
2813,4526,2025-03-02 14:28:54,,1,896.53,10,Agadir,carte,,client4526@mail.com
2814,5204,2025-02-09,Alimentaire,4,1899.22,,Agadir,virement,boutique,client5204@mail.com
2815,1155,2024-09-08,Textile,3,226.79,15,Tanger,especes,boutique,client1155@mail.com
2816,5425,2024-08-21 23:52:33,Cosmetique,1,1370.27,0,Tanger,virement,Web,client5425@mail.com
2817,2107,27/07/2024,Alimentaire,2,1586.46,0,casablanca,especes,web,client2107@mail.com
2818,5105,2025-01-10 06:34:02,Alimentaire,1,1575.41,0,Marrakech,especes,web,client5105@mail.com
2819,4235,10/08/2024,Electronique,1,1492.24,0,Fes,especes,mobile,client4235@mail.com
2820,4493,2025-05-10 06:49:09,Textile,1,473.67,0,Rabat,Carte ,Web,client4493@mail.com
2821,5712,2024-01-15,,1,1731.85,0,Fes,virement,mobile,client5712@mail.com
2822,3408,2024-11-12 19:16:55,electronique,2,2478.15,,casablanca,carte,boutique,client3408@mail.com
2823,4566,28/04/2024,Alimentaire,1,2246.81,,Casablanca,CARTE,mobile,client4566@mail.com
2824,1271,2024-09-17 01:56:16,Cosmetique,2,1648.84,0,fes ,virement,,client1271@mail.com
2825,2678,20/06/2024,Maison,1,82.02,5,CASABLANCA,Carte ,web,client2678@mail.com
2826,3869,10/07/2024,Textile,1,915.15,0,CASABLANCA,especes,web,client3869@mail.com
2827,3837,2024-10-24,Textile,2,435.31,0,casablanca,CARTE,Web,client3837@mail.com
2828,4547,24/04/2025,electronique,1,,15,casablanca,especes,,client4547@mail.com
2829,2386,2025-03-18 16:06:29,TEXTILE,1,443.17,10,casablanca,Carte ,boutique,client2386@mail.com
2830,3317,2024-01-13 13:08:38,electronique,1,1528.67,0,Casablanca,carte,Web,client3317@mail.com
2831,5322,22/09/2024,Electronique,1,1378.42,,Fes,especes,Web,client5322@mail.com
2832,5996,2025-05-18,TEXTILE,1,1406.65,0,,CARTE,boutique,client5996@mail.com
2833,3783,06/06/2025,TEXTILE,3,,,CASABLANCA,especes,Web,client3783@mail.com
2834,2985,2024-05-20 19:58:12,Electronique,1,312.16,5,CASABLANCA,virement,web,client2985@mail.com
2835,2583,18/09/2024,Electronique,2,2127.58,0,Agadir,virement,web,client2583@mail.com
2836,3578,2024-03-06,Textile,-1,1602.33,,casablanca,CARTE,web,client3578@mail.com
2837,3880,26/03/2025,Maison,4,2381.28,0,CASABLANCA,carte,Web,client3880@mail.com
2838,3522,2024-10-31,Electronique,1,2351.28,0,Agadir,carte,web,client3522@mail.com
2839,3247,09/12/2024,electronique,4,1172.51,0,Agadir,especes,boutique,client3247@mail.com
2840,1789,2025-05-10,Textile,1,1979.57,10,Marrakech,CARTE,Web,client1789@mail.com
2841,2249,2024-07-29 20:12:40,TEXTILE,2,1765.84,5,rabat,,mobile,client2249@mail.com
2842,3642,2024-07-13 05:24:59,Maison,3,1597.56,0,fes ,,,client3642@mail.com
2843,3955,2025-05-29 18:09:45,electronique,-1,2394.15,5,Rabat,Carte ,Web,client3955@mail.com
2844,2338,2024-09-18,Maison,2,1446.81,20,Rabat,CARTE,boutique,client2338@mail.com
2845,4726,2024-09-11,Cosmetique,2,811.36,15,CASABLANCA,,web,client4726@mail.com
2846,4718,2025-02-18 06:02:40,Maison,-1,637.34,5,Rabat,carte,Web,client4718@mail.com
2847,1854,2025-02-24 15:26:31,Alimentaire,2,690.02,10,  Rabat  ,carte,boutique,client1854@mail.com
2848,3812,2024-06-30 15:07:53,Cosmetique,4,444.89,20,CASABLANCA,especes,boutique,client3812@mail.com
2849,3181,2025-01-07,Maison,1,1855.69,10,Rabat,virement,mobile,client3181@mail.com
2850,3781,28/09/2024,Textile,2,2479.23,10,CASABLANCA,Carte ,,client3781@mail.com
2851,3459,2025-01-22,,1,2250.09,0,casablanca,virement,Web,client3459@mail.com
2852,3061,2025-01-31 10:29:44,Cosmetique,-1,450.35,5,Marrakech,Carte ,,client3061@mail.com
2853,4069,2024-05-01 13:06:43,electronique,1,171.67,0,rabat,Carte ,web,client4069@mail.com
2854,3277,2025-05-06 20:42:38,electronique,2,140.82,0,rabat,Carte ,mobile,client3277@mail.com
2061,3377,01/10/2024,Maison,2,405.15,0,CASABLANCA,especes,boutique,
2856,3056,2025-02-18 10:55:03,Maison,-1,1346.98,20,CASABLANCA,especes,web,client3056@mail.com
2857,3200,01/03/2025,Electronique,4,1846.23,0,  Rabat  ,CARTE,,client3200@mail.com
2858,4652,2024-11-12 22:06:18,Electronique,1,2001.47,,Agadir,CARTE,boutique,
2859,3181,24/03/2025,Alimentaire,1,273.89,15,Casablanca,Carte ,mobile,client3181@mail.com
2860,3083,23/02/2024,Cosmetique,1,1403.65,20,fes ,Carte ,mobile,client3083@mail.com
2861,5539,04/02/2025,,2,,,Agadir,CARTE,,client5539@mail.com
2862,4708,2025-06-01 09:30:44,Maison,1,2329.96,10,casablanca,virement,mobile,client4708@mail.com
1949,5425,2025-02-19,Maison,1,1749.33,15,,,boutique,client5425@mail.com
2864,5000,2024-06-22,electronique,4,187.97,15,CASABLANCA,Carte ,,client5000@mail.com
2865,4743,2024-11-27,Alimentaire,4,549.08,,  Rabat  ,,mobile,client4743@mail.com
2866,4914,2025-04-25,Textile,2,987.08,,rabat,carte,boutique,client4914@mail.com
2867,5386,2024-04-15 11:31:18,electronique,2,2046.92,0,Rabat,CARTE,web,client5386@mail.com
2868,5518,2025-02-23,electronique,4,,20,Rabat,virement,Web,client5518@mail.com
2869,4982,2024-11-30 02:58:53,Alimentaire,1,161.21,0,Tanger,Carte ,mobile,client4982@mail.com
2870,3340,2024-04-16 19:09:55,electronique,1,2139.42,10,Casablanca,,mobile,client3340@mail.com
2871,3755,2024-06-10,TEXTILE,2,1187.16,15,Casablanca,Carte ,Web,client3755@mail.com
2872,3643,14/04/2025,Alimentaire,2,1409.12,15,  Rabat  ,virement,web,client3643@mail.com
2873,5512,24/10/2024,Alimentaire,1,224.08,15,CASABLANCA,CARTE,,client5512@mail.com
2874,3242,2025-03-14 11:55:59,Electronique,2,1970.61,10,,especes,web,client3242@mail.com
2875,3780,02/10/2024,Textile,1,165.95,0,Marrakech,especes,boutique,client3780@mail.com
2876,3620,2025-04-26 11:39:24,Cosmetique,3,191.59,,Tanger,virement,mobile,client3620@mail.com
2877,3558,2024-05-13,Electronique,1,73.98,15,CASABLANCA,CARTE,mobile,client3558@mail.com
2878,1624,2024-03-11,Alimentaire,-1,1323.43,0,fes ,Carte ,Web,client1624@mail.com
2879,2544,2024-08-11 18:28:50,Textile,2,273.98,0,Fes,CARTE,web,client2544@mail.com
2880,2895,03/03/2024,,2,717.8,10,Rabat,Carte ,Web,client2895@mail.com
2881,1130,2024-07-22 03:10:24,Textile,-1,2278.27,0,,carte,,client1130@mail.com
2882,4384,25/05/2025,Maison,-1,615.62,,Tanger,virement,boutique,client4384@mail.com
2883,1476,2024-08-01,electronique,1,1541.18,10,Rabat,Carte ,web,client1476@mail.com
2884,4127,28/07/2024,Cosmetique,3,529.45,0,Rabat,especes,web,client4127@mail.com
2885,1572,2024-11-14,Alimentaire,3,854.18,,Casablanca,CARTE,boutique,
2886,4461,15/01/2024,Maison,2,1798.91,0,  Rabat  ,virement,,client4461@mail.com
2887,4441,2024-10-19 20:28:46,Electronique,2,1659.04,,Rabat,especes,,client4441@mail.com
2888,3680,04/05/2025,Cosmetique,1,1673.41,15,fes ,CARTE,Web,client3680@mail.com
2889,5474,04/07/2024,electronique,1,1487.52,10,Agadir,carte,Web,client5474@mail.com
2890,5770,09/03/2024,,3,2093.8,10,rabat,virement,boutique,client5770@mail.com
2891,1048,2024-01-31 09:23:13,electronique,3,441.29,20,Fes,virement,boutique,client1048@mail.com
284,1480,12/06/2024,,-1,2009.62,0,Agadir,virement,,client1480@mail.com
2893,4849,2025-05-14,TEXTILE,3,1915.96,10,Tanger,carte,,client4849@mail.com
2894,5014,26/05/2024,Maison,1,1862.4,0,Casablanca,Carte ,web,client5014@mail.com
2895,1265,22/05/2025,Cosmetique,4,126.37,20,casablanca,Carte ,boutique,
2896,2044,30/03/2024,Maison,3,1213.95,,Marrakech,Carte ,mobile,client2044@mail.com
2897,2648,08/05/2024,Electronique,-1,1724.42,0,Marrakech,CARTE,Web,client2648@mail.com
2898,3846,2025-01-02 17:02:34,,3,924.72,20,casablanca,CARTE,,client3846@mail.com
2899,1353,2024-09-02,electronique,2,982.26,0,Marrakech,virement,web,client1353@mail.com
2900,1587,2024-08-12,electronique,3,1050.01,0,rabat,carte,,client1587@mail.com
2901,4310,2024-03-09 21:36:25,TEXTILE,1,2373.01,20,Agadir,Carte ,boutique,client4310@mail.com
2902,4177,12/05/2025,Cosmetique,-1,1436.25,20,  Rabat  ,carte,,client4177@mail.com
2903,3846,2024-06-14,electronique,1,664.48,0,CASABLANCA,,web,client3846@mail.com
2904,1035,03/05/2024,TEXTILE,2,1025.31,0,casablanca,CARTE,mobile,client1035@mail.com
2905,1741,2025-05-29 15:28:58,electronique,-1,2490.56,15,,especes,Web,
2906,2423,16/07/2024,TEXTILE,2,883.78,15,Fes,virement,Web,client2423@mail.com
2907,5980,2025-06-17 11:15:52,Alimentaire,1,2002.16,0,Rabat,CARTE,mobile,
2908,3527,2025-06-20,electronique,-1,775.42,20,Rabat,especes,mobile,client3527@mail.com
2909,1662,2024-04-28,,1,51.91,0,,Carte ,,client1662@mail.com
2910,4383,2024-05-22,Textile,3,515.68,0,  Rabat  ,carte,mobile,client4383@mail.com
2911,4968,2024-01-31,Maison,4,1071.27,20,,CARTE,mobile,client4968@mail.com
2912,2297,2025-02-28,Electronique,2,853.99,,Agadir,Carte ,mobile,client2297@mail.com
2913,1252,18/08/2024,Cosmetique,2,875.69,0,,especes,boutique,client1252@mail.com
2914,4671,03/12/2024,electronique,1,1463.48,5,Casablanca,CARTE,,client4671@mail.com
2915,1549,08/05/2024,Textile,1,724.42,10,fes ,,boutique,client1549@mail.com
2916,5139,2024-08-31,Textile,1,2275.12,0,Marrakech,virement,,client5139@mail.com
2917,3197,01/04/2024,Alimentaire,1,1032.36,20,Marrakech,,mobile,client3197@mail.com
2918,4168,2024-04-21,Maison,3,1648.24,0,CASABLANCA,,boutique,client4168@mail.com
2919,3097,23/11/2024,,4,2161.33,5,fes ,virement,boutique,
2920,1278,2024-04-02,Cosmetique,3,1806.25,5,CASABLANCA,,boutique,client1278@mail.com
2921,2542,2025-01-27 00:33:20,,2,235.66,0,Tanger,carte,,client2542@mail.com
2922,4356,05/02/2024,Alimentaire,1,2488.21,0,,carte,mobile,client4356@mail.com
2923,5510,2024-04-12 02:25:41,TEXTILE,1,1900.71,20,Tanger,CARTE,mobile,client5510@mail.com
2924,2633,30/03/2025,,2,1268.15,20,Marrakech,CARTE,web,client2633@mail.com
2925,1020,2024-12-21,,3,1236.15,5,Agadir,CARTE,Web,client1020@mail.com
2926,4691,2024-07-25 21:52:59,electronique,1,993.33,0,Agadir,virement,Web,client4691@mail.com
2927,5056,03/09/2024,Cosmetique,4,1343.82,0,Marrakech,carte,mobile,client5056@mail.com
2928,4460,05/03/2025,Electronique,2,2461.41,0,,,boutique,client4460@mail.com
2929,1742,2024-10-27 14:03:27,Electronique,3,1528.82,0,Casablanca,carte,,client1742@mail.com
2930,1286,2025-04-06,Maison,3,658.93,5,,Carte ,Web,client1286@mail.com
2931,5689,2024-08-25,electronique,1,1395.09,5,casablanca,,Web,client5689@mail.com
2932,2175,2024-04-21 07:19:22,Alimentaire,3,748.61,10,,virement,web,client2175@mail.com
2933,5775,12/02/2024,Maison,2,,10,CASABLANCA,carte,mobile,client5775@mail.com
2934,5830,2024-02-07 08:18:39,,2,1403.4,20,Fes,CARTE,web,client5830@mail.com
2935,2354,20/06/2025,Cosmetique,1,2237.72,10,Casablanca,,,client2354@mail.com
2936,2784,17/04/2025,Cosmetique,2,72.94,5,Tanger,especes,,client2784@mail.com
2937,4667,09/01/2024,Textile,4,621.04,0,Fes,virement,boutique,client4667@mail.com
2938,1960,2024-08-15 08:07:43,TEXTILE,1,2035.52,0,Marrakech,CARTE,Web,client1960@mail.com
2939,5857,2024-05-19,TEXTILE,1,1912.83,0,CASABLANCA,virement,Web,client5857@mail.com
2940,2521,2024-08-31 00:28:15,Alimentaire,4,52.14,,casablanca,virement,,client2521@mail.com
2941,4096,27/11/2024,Maison,1,489.57,20,Fes,Carte ,boutique,client4096@mail.com
2942,3591,22/08/2024,Alimentaire,1,901.5,10,,virement,mobile,client3591@mail.com
2943,5944,2024-02-19,electronique,3,2371.73,0,casablanca,Carte ,Web,client5944@mail.com
2944,2902,18/12/2024,electronique,-1,1081.01,,Casablanca,carte,Web,client2902@mail.com
2945,5358,2024-01-10,Cosmetique,2,1269.93,0,Agadir,virement,Web,client5358@mail.com
2946,4972,23/11/2024,Cosmetique,1,636.59,15,Tanger,Carte ,mobile,client4972@mail.com
2947,5735,03/06/2024,electronique,3,363.25,,Casablanca,carte,boutique,client5735@mail.com
2948,4854,2024-05-16 14:39:07,Alimentaire,1,2063.24,0,rabat,CARTE,web,client4854@mail.com
2949,4192,2024-06-13,,4,1458.41,10,Fes,Carte ,mobile,client4192@mail.com
2950,4845,2024-01-26,Alimentaire,3,1635.6,,  Rabat  ,CARTE,,client4845@mail.com
2951,2550,2024-05-05 22:14:06,Alimentaire,1,1815.28,0,  Rabat  ,Carte ,mobile,client2550@mail.com
2952,1007,05/02/2025,electronique,2,1719.3,0,fes ,virement,boutique,client1007@mail.com
2953,5416,2024-06-17,electronique,2,232.13,0,Rabat,CARTE,mobile,client5416@mail.com
2954,2298,01/06/2025,TEXTILE,-1,493.14,0,rabat,,,client2298@mail.com
2955,1821,2025-03-12,electronique,4,1642.53,0,  Rabat  ,carte,,client1821@mail.com
2956,4340,17/11/2024,Electronique,2,759.18,0,Rabat,,mobile,client4340@mail.com
2957,2450,2025-06-17,Cosmetique,2,999.75,5,Tanger,carte,Web,client2450@mail.com
2270,5936,19/02/2025,,2,1029.37,15,Rabat,carte,Web,client5936@mail.com
2959,1343,2024-04-15 17:04:44,Cosmetique,4,2419.27,0,Rabat,Carte ,Web,client1343@mail.com
2960,3326,2025-05-26,Cosmetique,1,1586.59,5,rabat,Carte ,web,client3326@mail.com
2961,1802,2025-02-01 15:00:08,Maison,4,1090.2,0,fes ,virement,boutique,client1802@mail.com
2962,1021,2024-12-05,Textile,4,397.61,15,casablanca,Carte ,web,client1021@mail.com
2963,1653,2024-02-07,,4,1873.69,0,CASABLANCA,carte,boutique,client1653@mail.com
426,5370,2024-03-21,TEXTILE,1,250.43,,casablanca,virement,Web,client5370@mail.com
2965,3748,2024-07-23,Maison,1,2274.36,0,rabat,carte,web,client3748@mail.com
2966,5470,21/10/2024,electronique,2,2123.96,0,Tanger,carte,mobile,client5470@mail.com
2967,2732,2025-06-21 20:50:04,Textile,3,679.87,0,Fes,carte,web,client2732@mail.com
2968,5225,2025-01-18 00:52:22,Electronique,2,,15,,CARTE,Web,client5225@mail.com
2969,3783,2024-08-27,TEXTILE,2,1944.98,0,rabat,,boutique,client3783@mail.com
2970,1540,2024-06-23,Electronique,1,745.91,0,CASABLANCA,especes,,client1540@mail.com
2971,1591,2024-12-31 23:47:45,Textile,1,1282.35,15,CASABLANCA,CARTE,Web,client1591@mail.com
2972,2293,03/03/2025,TEXTILE,1,848.73,15,Casablanca,Carte ,mobile,client2293@mail.com
2973,5916,2024-03-05,Electronique,2,611.75,0,Marrakech,Carte ,mobile,client5916@mail.com
2974,2244,2024-09-02 20:25:51,,2,753.31,5,Fes,virement,boutique,client2244@mail.com
2975,3179,07/06/2024,Maison,1,493.87,20,,carte,boutique,client3179@mail.com
2976,2048,17/02/2024,TEXTILE,1,845.1,10,,Carte ,web,client2048@mail.com
1291,2901,2024-03-15 08:36:28,Electronique,1,2002.29,0,Rabat,virement,boutique,client2901@mail.com
2978,2026,04/08/2024,Maison,1,279.84,,rabat,virement,Web,client2026@mail.com
2979,1878,2024-03-14 17:10:22,Cosmetique,-1,2350.35,0,Casablanca,Carte ,boutique,client1878@mail.com
2980,5129,10/10/2024,Maison,3,1692.04,5,Fes,virement,,client5129@mail.com
2981,1040,2025-03-29 04:55:07,Maison,4,958.54,10,Fes,carte,mobile,
2982,1012,2024-07-16,Maison,2,1262.66,0,fes ,carte,boutique,client1012@mail.com
2983,3990,2024-04-29 14:38:31,TEXTILE,1,1001.89,15,Fes,virement,mobile,client3990@mail.com
2984,5592,2024-10-23 20:20:58,TEXTILE,2,1672.77,5,Tanger,,web,client5592@mail.com
2985,5534,09/03/2024,Cosmetique,2,1228.96,0,Agadir,,mobile,
2986,3931,03/09/2024,electronique,1,1856.43,20,Casablanca,especes,mobile,client3931@mail.com
2987,4833,2024-08-30,Maison,1,250.62,,  Rabat  ,CARTE,boutique,client4833@mail.com
2988,4682,19/04/2025,Maison,1,1448.29,0,Agadir,virement,Web,client4682@mail.com
2989,4926,2025-04-06,Maison,4,253.35,5,,carte,boutique,client4926@mail.com
2990,4288,2024-04-08,,1,747.48,,Marrakech,,boutique,client4288@mail.com
2991,2323,2024-04-16,Textile,-1,1661.15,20,Agadir,CARTE,boutique,client2323@mail.com
2992,4360,2024-09-10 11:13:16,,1,99.48,15,Fes,CARTE,web,client4360@mail.com
2993,4908,2024-06-12 19:59:46,TEXTILE,1,2105.72,0,CASABLANCA,,,client4908@mail.com
2994,4006,2024-06-17,electronique,1,1568.81,10,casablanca,Carte ,,client4006@mail.com
